date;ePAR;Temperature;RelativeHumidity;Co2;DewPoint;VPD;Pressure
Jan 22 2024 7:50:00 AM;0;4,712;85,447;552;2,502;0,125;99,61
Jan 22 2024 7:55:00 AM;0;4,657;85,897;554,6;2,521;0,12;99,608
Jan 22 2024 8:00:00 AM;0,5;4,678;85,939;546,8;2,548;0,12;99,612
Jan 22 2024 8:05:00 AM;1,424;4,735;85,842;552;2,588;0,121;99,61
Jan 22 2024 8:10:00 AM;2,74;4,754;85,851;551,6;2,609;0,122;99,614
Jan 22 2024 8:15:00 AM;4,286;4,781;85,77;552,6;2,622;0,122;99,614
Jan 22 2024 8:20:00 AM;6,958;4,869;85,589;549,8;2,678;0,125;99,614
Jan 22 2024 8:25:00 AM;12,645;4,968;85,346;547;2,735;0,128;99,614
Jan 22 2024 8:30:00 AM;17,679;5,11;85,062;549,6;2,828;0,132;99,618
Jan 22 2024 8:35:00 AM;38,462;5,264;84,722;546;2,923;0,136;99,624
Jan 22 2024 8:40:00 AM;51,675;5,737;84,241;549;3,305;0,145;99,636
Jan 22 2024 8:45:00 AM;63,073;6,281;83,088;544,6;3,643;0,161;99,638
Jan 22 2024 8:50:00 AM;71,385;6,668;81,708;546,6;3,783;0,179;99,64
Jan 22 2024 8:55:00 AM;72,466;7,148;79,411;549,8;3,846;0,209;99,634
Jan 22 2024 9:00:00 AM;42,979;7,412;77,733;546;3,8;0,23;99,63
Jan 22 2024 9:05:00 AM;86,687;7,546;77,269;546,4;3,844;0,237;99,636
Jan 22 2024 9:10:00 AM;101,899;8,052;76,293;541,8;4,155;0,256;99,642
Jan 22 2024 9:15:00 AM;53,59;8,442;75,156;540,8;4,317;0,275;99,648
Jan 22 2024 9:20:00 AM;48,236;8,293;74,597;543,2;4,068;0,278;99,656
Jan 22 2024 9:25:00 AM;49,098;8,188;74,243;544,6;3,898;0,28;99,66
Jan 22 2024 9:30:00 AM;144,814;8,355;74,339;538,6;4,077;0,282;99,656
Jan 22 2024 9:35:00 AM;158,578;9,149;72,873;543;4,559;0,315;99,652
Jan 22 2024 9:40:00 AM;169,068;10,047;70,991;544,8;5,048;0,358;99,658
Jan 22 2024 9:45:00 AM;138,688;10,648;70,758;546,8;5,576;0,375;99,658
Jan 22 2024 9:50:00 AM;133,078;10,875;71,676;538,6;5,979;0,369;99,66
Jan 22 2024 9:55:00 AM;185,118;11,216;72,154;540;6,402;0,371;99,668
Jan 22 2024 10:00:00 AM;147,2;11,817;71,416;544,8;6,829;0,397;99,672
Jan 22 2024 10:05:00 AM;192,238;12,291;70,349;548,4;7,064;0,424;99,686
Jan 22 2024 10:10:00 AM;200,388;13,006;69,367;610,8;7,543;0,46;99,688
Jan 22 2024 10:15:00 AM;211,84;13,45;68,238;604,8;7,726;0,491;99,68
Jan 22 2024 10:20:00 AM;225,584;14,02;66,907;586,6;7,981;0,53;99,68
Jan 22 2024 10:25:00 AM;238,271;14,536;65,874;577,2;8,242;0,566;99,682
Jan 22 2024 10:30:00 AM;231,203;15,046;64,293;568,2;8,368;0,612;99,682
Jan 22 2024 10:35:00 AM;258,157;15,56;63,156;562,4;8,591;0,652;99,69
Jan 22 2024 10:40:00 AM;278,91;15,902;61,66;559;8,56;0,694;99,69
Jan 22 2024 10:45:00 AM;285,469;16,388;59,906;555,2;8,592;0,748;99,694
Jan 22 2024 10:50:00 AM;281,084;16,89;58,53;547,2;8,72;0,799;99,688
Jan 22 2024 10:55:00 AM;265,468;16,455;54,986;551,4;7,4;0,844;99,69
Jan 22 2024 11:00:00 AM;266,292;17,182;54,162;560,6;7,854;0,9;99,686
Jan 22 2024 11:05:00 AM;268,272;17,638;54,124;553,2;8,265;0,927;99,686
Jan 22 2024 11:10:00 AM;267,875;18,159;53,688;556,8;8,628;0,967;99,696
Jan 22 2024 11:15:00 AM;280,791;18,477;53,415;547,4;8,847;0,992;99,698
Jan 22 2024 11:20:00 AM;296,333;18,965;52,776;542,4;9,12;1,037;99,71
Jan 22 2024 11:25:00 AM;303,028;19,223;52,522;544,2;9,286;1,059;99,706
Jan 22 2024 11:30:00 AM;312,594;19,634;52,036;541,8;9,527;1,098;99,71
Jan 22 2024 11:35:00 AM;324,669;20,002;51,357;535,8;9,67;1,139;99,704
Jan 22 2024 11:40:00 AM;333,348;20,428;50,894;538,2;9,927;1,181;99,698
Jan 22 2024 11:45:00 AM;356,48;20,767;49,98;536,8;9,968;1,228;99,696
Jan 22 2024 11:50:00 AM;379,536;21,141;49,281;533,6;10,1;1,274;99,682
Jan 22 2024 11:55:00 AM;395,33;21,626;48,778;531,6;10,39;1,326;99,68
Jan 22 2024 12:00:00 PM;398,866;21,942;48,116;530,2;10,474;1,369;99,668
Jan 22 2024 12:05:00 PM;351,308;22,489;47,296;565,6;10,715;1,438;99,66
Jan 22 2024 12:10:00 PM;226,682;22,865;47,277;588,8;11,05;1,472;99,66
Jan 22 2024 12:15:00 PM;145,419;23,123;47,066;581;11,217;1,501;99,648
Jan 22 2024 12:20:00 PM;167,425;23,457;46,176;595,8;11,233;1,557;99,644
Jan 22 2024 12:25:00 PM;263,263;23,711;45,57;587;11,265;1,599;99,634
Jan 22 2024 12:30:00 PM;343,645;23,949;45,487;566,2;11,453;1,624;99,628
Jan 22 2024 12:35:00 PM;379,414;24,066;45,446;554;11,544;1,637;99,618
Jan 22 2024 12:40:00 PM;386,395;23,929;45,656;550;11,49;1,617;99,61
Jan 22 2024 12:45:00 PM;456,678;23,852;45,864;542,8;11,489;1,604;99,604
Jan 22 2024 12:50:00 PM;490,003;24,176;45,346;539,4;11,61;1,651;99,6
Jan 22 2024 12:55:00 PM;372,582;24,453;44,736;535;11,656;1,697;99,606
Jan 22 2024 1:00:00 PM;377,575;24,528;44,686;532,4;11,707;1,706;99,6
Jan 22 2024 1:05:00 PM;310,352;24,695;44,462;535,4;11,782;1,73;99,594
Jan 22 2024 1:10:00 PM;298,844;24,547;44,699;527;11,729;1,708;99,598
Jan 22 2024 1:15:00 PM;259,194;24,372;44,945;529,6;11,653;1,683;99,582
Jan 22 2024 1:20:00 PM;276,063;24,217;45,01;525;11,536;1,665;99,574
Jan 22 2024 1:25:00 PM;304,359;24,46;44,421;526;11,557;1,708;99,57
Jan 22 2024 1:30:00 PM;245,504;24,885;43,819;527;11,733;1,771;99,552
Jan 22 2024 1:35:00 PM;232,17;25,204;43,303;524;11,841;1,821;99,534
Jan 22 2024 1:40:00 PM;217,693;25,321;42,946;520,4;11,821;1,845;99,53
Jan 22 2024 1:45:00 PM;200,21;25,407;42,453;521,8;11,725;1,871;99,52
Jan 22 2024 1:50:00 PM;189,747;25,696;42,107;521,4;11,859;1,915;99,522
Jan 22 2024 1:55:00 PM;181,266;25,697;42,288;519;11,925;1,909;99,52
Jan 22 2024 2:00:00 PM;173,43;25,978;41,715;522,4;11,971;1,96;99,508
Jan 22 2024 2:05:00 PM;166,138;26,153;41,063;517;11,889;2,003;99,5
Jan 22 2024 2:10:00 PM;156,334;26,1;41,541;516,6;12,016;1,98;99,5
Jan 22 2024 2:15:00 PM;146,138;26,259;40,906;516,2;11,925;2,021;99,49
Jan 22 2024 2:20:00 PM;137,513;26,426;40,697;518,4;11,996;2,048;99,48
Jan 22 2024 2:25:00 PM;131,939;26,644;40,391;517;12,076;2,085;99,482
Jan 22 2024 2:30:00 PM;129,073;26,853;40,156;513,2;12,174;2,119;99,46
Jan 22 2024 2:35:00 PM;128,72;27,053;39,898;516,8;12,254;2,153;99,45
Jan 22 2024 2:40:00 PM;133,216;27,267;39,473;520;12,283;2,196;99,444
Jan 22 2024 2:45:00 PM;139,459;27,459;38,957;513,6;12,254;2,24;99,428
Jan 22 2024 2:50:00 PM;139,48;27,653;38,709;518,6;12,328;2,275;99,438
Jan 22 2024 2:55:00 PM;151,408;27,586;38,673;513,6;12,254;2,267;99,438
Jan 22 2024 3:00:00 PM;159,992;27,525;38,43;516,6;12,106;2,268;99,436
Jan 22 2024 3:05:00 PM;158,55;27,521;38,382;518,4;12,083;2,269;99,438
Jan 22 2024 3:10:00 PM;181,913;27,141;38,591;517,2;11,83;2,212;99,43
Jan 22 2024 3:15:00 PM;187,013;26,882;38,585;513,8;11,599;2,178;99,42
Jan 22 2024 3:20:00 PM;177,582;26,805;38,696;519,6;11,574;2,165;99,412
Jan 22 2024 3:25:00 PM;181,765;26,538;39,539;516,2;11,662;2,102;99,412
Jan 22 2024 3:30:00 PM;142,214;26,037;40,405;518,4;11,543;2,011;99,436
Jan 22 2024 3:35:00 PM;138,224;25,299;41,258;513,2;11,199;1,897;99,47
Jan 22 2024 3:40:00 PM;132,849;24,643;42,447;511,2;11,038;1,788;99,452
Jan 22 2024 3:45:00 PM;135,446;23,993;42,861;514,2;10,601;1,707;99,434
Jan 22 2024 3:50:00 PM;126,068;23,541;43,511;515;10,42;1,642;99,422
Jan 22 2024 3:55:00 PM;131,074;23,105;43,855;511;10,146;1,59;99,434
Jan 22 2024 4:00:00 PM;131,797;22,83;44,474;515;10,106;1,546;99,434
Jan 22 2024 4:05:00 PM;117,695;22,576;45,234;518,6;10,129;1,502;99,436
Jan 22 2024 4:10:00 PM;130,195;22,339;45,85;518,4;10,116;1,464;99,446
Jan 22 2024 4:15:00 PM;147,822;22,315;45,888;521,8;10,107;1,461;99,44
Jan 22 2024 4:20:00 PM;158,335;22,564;45,371;522,2;10,164;1,497;99,426
Jan 22 2024 4:25:00 PM;147,149;22,598;45,264;526,6;10,159;1,503;99,458
Jan 22 2024 4:30:00 PM;124,634;22,704;44,747;520,8;10,084;1,527;99,47
Jan 22 2024 4:35:00 PM;118,935;22,505;45,189;522,6;10,051;1,497;99,484
Jan 22 2024 4:40:00 PM;109,886;22,435;44,96;520,4;9,912;1,497;99,484
Jan 22 2024 4:45:00 PM;102,789;22,593;44,745;520,8;9,982;1,517;99,476
Jan 22 2024 4:50:00 PM;81,633;22,549;44,885;518,2;9,989;1,509;99,47
Jan 22 2024 4:55:00 PM;67,403;22,043;46,098;523;9,928;1,431;99,47
Jan 22 2024 5:00:00 PM;72,807;21,609;47,138;525;9,866;1,367;99,492
Jan 22 2024 5:05:00 PM;81,674;21,298;47,286;525,2;9,63;1,337;99,476
Jan 22 2024 5:10:00 PM;66,917;21,065;47,108;521,6;9,362;1,323;99,462
Jan 22 2024 5:15:00 PM;48,255;20,732;47,923;522;9,314;1,276;99,458
Jan 22 2024 5:20:00 PM;39,982;20,121;49,244;520,8;9,158;1,197;99,434
Jan 22 2024 5:25:00 PM;36,461;19,514;49,324;518,8;8,627;1,151;99,43
Jan 22 2024 5:30:00 PM;33,653;19,079;50,115;522;8,462;1,103;99,454
Jan 22 2024 5:35:00 PM;31,314;18,796;51,036;526,6;8,47;1,064;99,472
Jan 22 2024 5:40:00 PM;25,066;18,577;51,452;523,6;8,388;1,04;99,484
Jan 22 2024 5:45:00 PM;17,7;18,209;52,288;520;8,286;0,999;99,488
Jan 22 2024 5:50:00 PM;9,849;17,692;53,541;527,6;8,157;0,942;99,474
Jan 22 2024 5:55:00 PM;4,941;17,092;54,978;521,4;7,989;0,879;99,484
Jan 22 2024 6:00:00 PM;3,445;16,465;56,167;521,4;7,72;0,822;99,496
Jan 22 2024 6:05:00 PM;2,279;15,99;57,22;524;7,549;0,778;99,514
Jan 22 2024 6:10:00 PM;0,903;15,557;58,195;525,8;7,391;0,74;99,524
Jan 22 2024 6:15:00 PM;0;15,128;58,679;527,2;7,111;0,711;99,534
Jan 22 2024 6:20:00 PM;0;14,784;59,442;530,2;6,976;0,683;99,538
Jan 22 2024 6:25:00 PM;0;14,44;59,93;530,2;6,772;0,66;99,548
Jan 22 2024 6:30:00 PM;0;14,105;59,968;533,6;6,467;0,645;99,528
Jan 22 2024 6:35:00 PM;0;13,856;59,633;526,8;6,153;0,64;99,528
Jan 22 2024 6:40:00 PM;0;13,634;59,88;530;6,004;0,627;99,532
Jan 22 2024 6:45:00 PM;0;13,422;60,738;530;6,01;0,605;99,55
Jan 22 2024 6:50:00 PM;0;13,211;61,531;527,8;5,999;0,585;99,552
Jan 22 2024 6:55:00 PM;0;12,971;62,089;531;5,903;0,568;99,568
Jan 22 2024 7:00:00 PM;0;12,77;62,287;528,6;5,759;0,557;99,57
Jan 22 2024 7:05:00 PM;0;12,623;62,833;533,4;5,746;0,544;99,566
Jan 22 2024 7:10:00 PM;0;12,436;63,196;527,4;5,652;0,532;99,576
Jan 22 2024 7:15:00 PM;0;12,321;63,591;532;5,633;0,522;99,574
Jan 22 2024 7:20:00 PM;0;12,204;64,178;530;5,654;0,51;99,574
Jan 22 2024 7:25:00 PM;0;12,119;64,76;530,6;5,704;0,499;99,566
Jan 22 2024 7:30:00 PM;0;11,985;65,154;530;5,664;0,489;99,58
Jan 22 2024 7:35:00 PM;0;11,839;65,515;531,2;5,605;0,479;99,588
Jan 22 2024 7:40:00 PM;0;11,708;65,866;533;5,557;0,47;99,6
Jan 22 2024 7:45:00 PM;0;11,635;65,618;532,2;5,434;0,471;99,602
Jan 22 2024 7:50:00 PM;0;11,533;65,655;534,2;5,346;0,468;99,614
Jan 22 2024 7:55:00 PM;0;11,462;65,445;532,8;5,232;0,468;99,612
Jan 22 2024 8:00:00 PM;0;11,385;65,501;532,8;5,171;0,465;99,614
Jan 22 2024 8:05:00 PM;0;11,366;65,598;529,8;5,174;0,463;99,62
Jan 22 2024 8:10:00 PM;0;11,338;65,634;531,2;5,155;0,462;99,62
Jan 22 2024 8:15:00 PM;0;11,321;66,029;529;5,225;0,456;99,618
Jan 22 2024 8:20:00 PM;0;11,276;66,742;524,8;5,337;0,445;99,624
Jan 22 2024 8:25:00 PM;0;11,219;66,894;530,8;5,315;0,442;99,616
Jan 22 2024 8:30:00 PM;0;11,209;67,378;528,8;5,409;0,435;99,612
Jan 22 2024 8:35:00 PM;0;11,189;67,396;532,4;5,394;0,434;99,626
Jan 22 2024 8:40:00 PM;0;11,155;67,264;528,4;5,333;0,435;99,634
Jan 22 2024 8:45:00 PM;0;11,132;67,616;525,2;5,386;0,429;99,64
Jan 22 2024 8:50:00 PM;0;11,073;68,403;528;5,496;0,417;99,64
Jan 22 2024 8:55:00 PM;0;11,01;68,736;527,8;5,506;0,411;99,64
Jan 22 2024 9:00:00 PM;0;10,958;68,832;534,4;5,476;0,409;99,646
Jan 22 2024 9:05:00 PM;0;10,921;68,645;531,6;5,402;0,41;99,644
Jan 22 2024 9:10:00 PM;0;10,881;68,194;533,6;5,269;0,415;99,634
Jan 22 2024 9:15:00 PM;0;10,847;68,201;526,2;5,238;0,414;99,632
Jan 22 2024 9:20:00 PM;0;10,798;68,184;531,4;5,188;0,413;99,634
Jan 22 2024 9:25:00 PM;0;10,769;68,276;530,2;5,179;0,411;99,64
Jan 22 2024 9:30:00 PM;0;10,703;68,95;530,2;5,257;0,4;99,626
Jan 22 2024 9:35:00 PM;0;10,643;69,473;530,2;5,309;0,392;99,62
Jan 22 2024 9:40:00 PM;0;10,623;69,704;530,8;5,337;0,388;99,618
Jan 22 2024 9:45:00 PM;0;10,602;69,335;529;5,241;0,393;99,604
Jan 22 2024 9:50:00 PM;0;10,57;69,881;527,8;5,323;0,385;99,612
Jan 22 2024 9:55:00 PM;0;10,517;70,292;529,2;5,356;0,378;99,61
Jan 22 2024 10:00:00 PM;0;10,482;70,576;527,4;5,38;0,374;99,62
Jan 22 2024 10:05:00 PM;0;10,484;70,427;527,8;5,351;0,376;99,63
Jan 22 2024 10:10:00 PM;0;10,419;71,05;529,8;5,416;0,366;99,624
Jan 22 2024 10:15:00 PM;0;10,378;71,846;528;5,536;0,355;99,612
Jan 22 2024 10:20:00 PM;0;10,277;72,542;529,6;5,578;0,344;99,61
Jan 22 2024 10:25:00 PM;0;10,201;72,926;536,8;5,581;0,337;99,616
Jan 22 2024 10:30:00 PM;0;10,171;72,551;536,8;5,478;0,341;99,618
Jan 22 2024 10:35:00 PM;0;10,1;73,08;533;5,514;0,333;99,634
Jan 22 2024 10:40:00 PM;0;9,983;73,699;536,8;5,523;0,323;99,618
Jan 22 2024 10:45:00 PM;0;9,882;74,387;539,2;5,559;0,312;99,626
Jan 22 2024 10:50:00 PM;0;9,772;74,593;536,2;5,493;0,308;99,63
Jan 22 2024 10:55:00 PM;0;9,722;75,361;539,4;5,592;0,297;99,624
Jan 22 2024 11:00:00 PM;0;9,655;76,507;539,8;5,744;0,282;99,644
Jan 22 2024 11:05:00 PM;0;9,639;76,558;541,8;5,738;0,281;99,656
Jan 22 2024 11:10:00 PM;0;9,625;76,62;542,6;5,736;0,28;99,646
Jan 22 2024 11:15:00 PM;0;9,597;76,935;547,2;5,769;0,276;99,652
Jan 22 2024 11:20:00 PM;0;9,567;76,866;546,2;5,726;0,276;99,66
Jan 22 2024 11:25:00 PM;0;9,578;76,97;545,2;5,756;0,275;99,672
Jan 22 2024 11:30:00 PM;0;9,508;77,68;543,6;5,821;0,266;99,666
Jan 22 2024 11:35:00 PM;0;9,489;78,094;541,2;5,879;0,26;99,666
Jan 22 2024 11:40:00 PM;0;9,483;78,426;542;5,934;0,256;99,67
Jan 22 2024 11:45:00 PM;0;9,478;78,437;538,8;5,932;0,256;99,684
Jan 22 2024 11:50:00 PM;0;9,47;78,641;537,4;5,961;0,253;99,686
Jan 22 2024 11:55:00 PM;0;9,51;78,305;536,4;5,938;0,258;99,71
Jan 23 2024 12:00:00 AM;0;9,507;78,27;535,6;5,929;0,258;99,724
Jan 23 2024 12:05:00 AM;0;9,473;78,452;533,8;5,929;0,256;99,744
Jan 23 2024 12:10:00 AM;0;9,492;78,144;537,4;5,891;0,26;99,736
Jan 23 2024 12:15:00 AM;0;9,413;78,344;534,8;5,851;0,256;99,738
Jan 23 2024 12:20:00 AM;0;9,336;78,315;541,4;5,772;0,255;99,742
Jan 23 2024 12:25:00 AM;0;9,265;77,986;542,6;5,642;0,258;99,74
Jan 23 2024 12:30:00 AM;0;9,196;78,527;550,8;5,675;0,25;99,736
Jan 23 2024 12:35:00 AM;0;9,084;79,336;545,8;5,713;0,239;99,724
Jan 23 2024 12:40:00 AM;0;9,058;80,053;543,6;5,817;0,23;99,73
Jan 23 2024 12:45:00 AM;0;8,984;80,179;542;5,769;0,228;99,728
Jan 23 2024 12:50:00 AM;0;8,926;80,572;545,6;5,782;0,222;99,722
Jan 23 2024 12:55:00 AM;0;8,878;79,786;546,8;5,595;0,23;99,71
Jan 23 2024 1:00:00 AM;0;8,861;78,464;561;5,338;0,245;99,71
Jan 23 2024 1:05:00 AM;0;8,809;78,088;557,2;5,219;0,249;99,704
Jan 23 2024 1:10:00 AM;0;8,785;77,368;552,8;5,063;0,256;99,718
Jan 23 2024 1:15:00 AM;0;8,777;77,424;551,4;5,066;0,256;99,718
Jan 23 2024 1:20:00 AM;0;8,749;77,194;550,6;4,996;0,258;99,71
Jan 23 2024 1:25:00 AM;0;8,712;77,57;549,4;5,03;0,253;99,702
Jan 23 2024 1:30:00 AM;0;8,677;78,258;544,6;5,122;0,245;99,706
Jan 23 2024 1:35:00 AM;0;8,686;78,479;540,4;5,171;0,242;99,708
Jan 23 2024 1:40:00 AM;0;8,679;78,273;538,2;5,126;0,244;99,722
Jan 23 2024 1:45:00 AM;0;8,64;78,579;542,4;5,144;0,24;99,73
Jan 23 2024 1:50:00 AM;0;8,577;78,212;544;5,017;0,243;99,734
Jan 23 2024 1:55:00 AM;0;8,493;77,635;539,8;4,83;0,248;99,746
Jan 23 2024 2:00:00 AM;0;8,437;77,328;544,8;4,718;0,251;99,744
Jan 23 2024 2:05:00 AM;0;8,362;77,82;542,8;4,737;0,244;99,73
Jan 23 2024 2:10:00 AM;0;8,294;78,336;546,6;4,765;0,237;99,73
Jan 23 2024 2:15:00 AM;0;8,247;78,921;542;4,826;0,23;99,734
Jan 23 2024 2:20:00 AM;0;8,204;78,651;544,8;4,735;0,233;99,742
Jan 23 2024 2:25:00 AM;0;8,208;79;542,2;4,802;0,229;99,748
Jan 23 2024 2:30:00 AM;0;8,136;79,825;544,4;4,88;0,219;99,732
Jan 23 2024 2:35:00 AM;0;8,078;80,534;545,6;4,951;0,21;99,738
Jan 23 2024 2:40:00 AM;0;8,048;80,57;547,4;4,928;0,209;99,736
Jan 23 2024 2:45:00 AM;0;8,065;80,471;542,8;4,927;0,211;99,744
Jan 23 2024 2:50:00 AM;0;8,04;81,284;542;5,046;0,202;99,75
Jan 23 2024 2:55:00 AM;0;7,987;81,056;545,8;4,954;0,203;99,75
Jan 23 2024 3:00:00 AM;0;7,985;80,546;548,4;4,862;0,209;99,758
Jan 23 2024 3:05:00 AM;0;8,036;80,33;548,2;4,873;0,212;99,752
Jan 23 2024 3:10:00 AM;0;8,009;80,096;552,4;4,806;0,214;99,75
Jan 23 2024 3:15:00 AM;0;8,057;79,99;548,2;4,833;0,216;99,754
Jan 23 2024 3:20:00 AM;0;8,036;80,204;553,2;4,851;0,213;99,76
Jan 23 2024 3:25:00 AM;0;8,026;80,514;545;4,896;0,21;99,76
Jan 23 2024 3:30:00 AM;0;8,075;80,838;542,6;5,002;0,207;99,768
Jan 23 2024 3:35:00 AM;0;8,046;81,205;540,6;5,038;0,203;99,766
Jan 23 2024 3:40:00 AM;0;8,047;81,158;542;5,031;0,203;99,768
Jan 23 2024 3:45:00 AM;0;8,087;80,704;538,4;4,99;0,209;99,762
Jan 23 2024 3:50:00 AM;0;8,13;80,378;537,6;4,973;0,213;99,768
Jan 23 2024 3:55:00 AM;0;8,077;80,855;536,2;5,007;0,207;99,76
Jan 23 2024 4:00:00 AM;0;8,031;81,35;538,4;5,049;0,201;99,758
Jan 23 2024 4:05:00 AM;0;7,942;81,765;534,2;5,036;0,195;99,77
Jan 23 2024 4:10:00 AM;0;7,922;82,144;533,6;5,082;0,191;99,76
Jan 23 2024 4:15:00 AM;0;7,888;82,309;535,2;5,078;0,189;99,77
Jan 23 2024 4:20:00 AM;0;7,843;82,601;536,2;5,085;0,185;99,768
Jan 23 2024 4:25:00 AM;0;7,794;83,151;535,2;5,131;0,178;99,77
Jan 23 2024 4:30:00 AM;0;7,764;83,42;537;5,148;0,175;99,76
Jan 23 2024 4:35:00 AM;0;7,72;83,857;535,8;5,181;0,17;99,768
Jan 23 2024 4:40:00 AM;0;7,677;84,059;531,4;5,173;0,168;99,768
Jan 23 2024 4:45:00 AM;0;7,659;84,282;533,8;5,193;0,165;99,76
Jan 23 2024 4:50:00 AM;0;7,597;84,566;532,4;5,181;0,161;99,756
Jan 23 2024 4:55:00 AM;0;7,52;84,505;533,6;5,095;0,161;99,76
Jan 23 2024 5:00:00 AM;0;7,498;83,833;536,8;4,96;0,168;99,768
Jan 23 2024 5:05:00 AM;0;7,44;83,538;545,6;4,852;0,17;99,772
Jan 23 2024 5:10:00 AM;0;7,353;83,594;548;4,777;0,169;99,768
Jan 23 2024 5:15:00 AM;0;7,298;84,001;549;4,793;0,164;99,762
Jan 23 2024 5:20:00 AM;0;7,262;84,332;546,8;4,813;0,16;99,754
Jan 23 2024 5:25:00 AM;0;7,187;84,794;548;4,818;0,155;99,75
Jan 23 2024 5:30:00 AM;0;7,115;84,883;551,6;4,763;0,153;99,758
Jan 23 2024 5:35:00 AM;0;7,084;84,755;553,4;4,711;0,154;99,76
Jan 23 2024 5:40:00 AM;0;7,065;85,023;553,2;4,737;0,151;99,772
Jan 23 2024 5:45:00 AM;0;7,071;84,934;556,8;4,728;0,152;99,786
Jan 23 2024 5:50:00 AM;0;7,074;84,821;561,8;4,712;0,153;99,788
Jan 23 2024 5:55:00 AM;0;7,074;84,755;568,6;4,7;0,154;99,79
Jan 23 2024 6:00:00 AM;0;7,104;84,472;566,2;4,682;0,157;99,796
Jan 23 2024 6:05:00 AM;0;7,094;84,292;567,6;4,642;0,159;99,8
Jan 23 2024 6:10:00 AM;0;7,108;83,817;560,8;4,575;0,164;99,8
Jan 23 2024 6:15:00 AM;0;7,091;84,013;560,6;4,591;0,161;99,8
Jan 23 2024 6:20:00 AM;0;7,092;83,816;564;4,559;0,163;99,79
Jan 23 2024 6:25:00 AM;0;7,102;82,92;564;4,416;0,173;99,788
Jan 23 2024 6:30:00 AM;0;7,132;82,68;560,4;4,404;0,175;99,778
Jan 23 2024 6:35:00 AM;0;7,177;82,879;559,4;4,483;0,174;99,768
Jan 23 2024 6:40:00 AM;0;7,217;82,611;557,6;4,475;0,177;99,764
Jan 23 2024 6:45:00 AM;0;7,268;82,318;559;4,474;0,181;99,778
Jan 23 2024 6:50:00 AM;0;7,345;82,131;554,6;4,517;0,184;99,778
Jan 23 2024 6:55:00 AM;0;7,447;81,222;552;4,458;0,194;99,778
Jan 23 2024 7:00:00 AM;0;7,433;81,358;550,2;4,468;0,193;99,78
Jan 23 2024 7:05:00 AM;0;7,448;81,219;551,8;4,459;0,194;99,782
Jan 23 2024 7:10:00 AM;0;7,422;81,624;551,6;4,504;0,19;99,8
Jan 23 2024 7:15:00 AM;0;7,488;81,739;552,8;4,589;0,189;99,81
Jan 23 2024 7:20:00 AM;0;7,569;81,985;550;4,71;0,188;99,802
Jan 23 2024 7:25:00 AM;0;7,56;82,37;550,6;4,768;0,184;99,812
Jan 23 2024 7:30:00 AM;0;7,574;82,457;548,8;4,797;0,183;99,81
Jan 23 2024 7:35:00 AM;0;7,584;82,616;551;4,834;0,182;99,804
Jan 23 2024 7:40:00 AM;0;7,544;82,89;549,2;4,843;0,178;99,792
Jan 23 2024 7:45:00 AM;0;7,573;82,614;549;4,823;0,181;99,8
Jan 23 2024 7:50:00 AM;0;7,6;82,273;550,4;4,791;0,185;99,808
Jan 23 2024 7:55:00 AM;0;7,551;82,632;549;4,805;0,181;99,81
Jan 23 2024 8:00:00 AM;0,217;7,439;82,815;555,6;4,727;0,178;99,824
Jan 23 2024 8:05:00 AM;1,085;7,385;82,808;555,2;4,673;0,177;99,828
Jan 23 2024 8:10:00 AM;2,424;7,322;82,648;567,8;4,584;0,178;99,826
Jan 23 2024 8:15:00 AM;4,274;7,285;82,747;562;4,565;0,177;99,842
Jan 23 2024 8:20:00 AM;7,193;7,262;82,863;568,8;4,562;0,175;99,854
Jan 23 2024 8:25:00 AM;11,498;7,227;83,2;571;4,586;0,171;99,848
Jan 23 2024 8:30:00 AM;16,788;7,244;83,09;567,6;4,584;0,173;99,852
Jan 23 2024 8:35:00 AM;22,221;7,386;83,097;571;4,723;0,174;99,88
Jan 23 2024 8:40:00 AM;27,441;7,716;83,122;574;5,05;0,178;99,896
Jan 23 2024 8:45:00 AM;32,361;8,042;82,039;570,6;5,181;0,194;99,898
Jan 23 2024 8:50:00 AM;37,982;8,302;81,353;578,2;5,313;0,204;99,902
Jan 23 2024 8:55:00 AM;44,808;8,626;80,871;575,4;5,544;0,214;99,91
Jan 23 2024 9:00:00 AM;54,582;9,037;80,134;572,2;5,812;0,229;99,922
Jan 23 2024 9:05:00 AM;63,863;9,447;79,17;578,2;6,035;0,247;99,934
Jan 23 2024 9:10:00 AM;71,798;9,946;77,856;578,4;6,277;0,271;99,95
Jan 23 2024 9:15:00 AM;83,371;10,479;76,785;584,8;6,593;0,295;99,962
Jan 23 2024 9:20:00 AM;94,162;10,996;75,812;586,2;6,907;0,318;99,968
Jan 23 2024 9:25:00 AM;106,567;11,518;74,597;588,2;7,175;0,346;99,982
Jan 23 2024 9:30:00 AM;119,051;12,081;73,31;594,6;7,463;0,377;99,97
Jan 23 2024 9:35:00 AM;131,83;12,602;72,22;595;7,745;0,406;99,974
Jan 23 2024 9:40:00 AM;142,443;13,149;70,862;587,6;7,991;0,441;99,988
Jan 23 2024 9:45:00 AM;152,27;13,661;69,531;595;8,202;0,477;99,992
Jan 23 2024 9:50:00 AM;160,397;14,226;68,077;588,4;8,431;0,519;100,004
